id,user_id,created_at,closed_at,city_of_booking,start_date,end_date,cnt_of_person,min_price,max_price,booking_id,rules,meals,pets,parking,accessibility,facilities,search_settings,room_size,kids,pool_n_beach,sport,transfer,business,rating,score,other,search_mode,ai_chat_id
100346,1045,2026-02-23 17:00:00,2026-02-23 17:07:00,Paris,2026-03-23,2026-03-29,2,0,527,,"Free cancellation, Late check-out, Early check-in",,No pet deposit,parking,"Accessible bathroom, Step-free access",,Hide no reacted offers,0,"Babysitting, Entertainment for kids, Child-friendly menu","Indoor pool, Rooftop pool, Outdoor pool",Spa,,,5,1,"English-speaking staff, Design hotel",manual,
100347,1380,2026-01-13 21:53:00,2026-01-13 21:54:00,Warsaw,2026-02-05,2026-02-12,3,1912,2000,83758,,,,,,,,58,,Any pool,"Gym,Spa",,,5,9,,ai,8018
100348,1084,2026-03-04 15:05:00,2026-03-04 15:08:00,Wroclaw,2026-03-12,2026-03-19,4,92,150,,,,,,,Kitchen,,97,,,,,,1,4,,ai,5992
100349,1311,2026-05-21 13:38:00,,Warsaw,2026-06-03,2026-06-04,3,1942,2000,,,,Allows 2 pets,,,,Hide disliked rooms,0,,Any pool,"Gym,Spa",,,5,9,,ai,6443
100350,1424,2026-04-30 00:16:00,,Warsaw,2026-05-17,2026-05-20,2,150,486,,Free cancellation,"Breakfast, Lunch, All meals","Up to 20kg pet allowed, Allows 3+ pets",parking,Accessible bed height,Water park access,,65,Playground or Playroom,,"Spa, Sauna, Gym",Shuttle service,Coworking lounge,5,6,,manual,
100351,1175,2026-03-03 21:49:00,2026-03-03 21:54:00,Warsaw,2026-04-02,2026-04-08,3,150,735,86773,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,37,,,,,,4,4,,ai,7688
100352,1277,2026-04-23 03:09:00,,Warsaw,2026-05-12,2026-05-16,3,150,362,,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,0,,,,,,1,9,Design hotel,ai,6892
100353,1389,2026-01-31 18:47:00,,Berlin,2026-02-23,2026-02-24,3,100,881,,"Late check-out, Free cancellation",,No pet vaccination required,parking,"Spacious room layout, Accessible parking on-site",Children’s pool,"Hide no reacted offers, Hide liked offers, Hide disliked rooms",0,"Safe balcony, Family-friendly","Outdoor pool, Any pool","Spa, Sauna",Shuttle service,Coworking lounge,1,10,,manual,
100354,1401,2026-02-23 18:33:00,2026-02-23 18:35:00,Warsaw,2026-03-22,2026-03-29,3,50,406,,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,15,,,,,,1,8,,ai,7201
100355,1250,2026-04-16 13:04:00,2026-04-16 13:07:00,Krakow,2026-04-21,2026-04-25,2,150,923,85488,,Breakfast,,parking,,Soundproof room,,79,,,,,,4,1,,ai,7337
100356,1034,2026-05-07 08:07:00,2026-05-07 08:12:00,Warsaw,2026-05-30,2026-06-06,1,100,343,91492,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,80,,,,,,5,6,,ai,6368
100357,1238,2026-05-07 23:42:00,2026-05-07 23:59:00,Krakow,2026-05-22,2026-05-27,1,0,248,,,,"Up to 20kg pet allowed, No pet deposit, Pet walking area nearby",,,,,0,"Kids-friendly bathroom, Playground or Playroom",Rooftop pool,Sauna,Shuttle service,,1,1,Dutch-speaking staff,manual,
100358,1267,2026-04-07 21:30:00,2026-04-07 21:51:00,Gdansk,2026-05-05,2026-05-11,4,150,812,82606,,,"Pet walking area nearby, No pet vaccination required, Pet fee less than €20 per night",parking,"Accessible room, Accessible bathroom",,"Hide disliked rooms, Hide no reacted offers",45,"TV for kids, Family-friendly","Indoor pool, Outdoor pool, Any pool","Gym, Spa",Shuttle service,Coworking lounge,1,1,"Historical building, Dutch-speaking staff, Boutique hotel",manual,
100359,1144,2026-02-08 11:50:00,2026-02-08 11:53:00,Gdansk,2026-02-14,2026-02-21,3,100,510,79377,,,,,,Beachfront,,0,"Family-friendly,Playground or Playroom",Rooftop pool,,,,1,4,,ai,5809
100360,1403,2026-04-05 16:15:00,2026-04-05 16:29:00,Krakow,2026-04-21,2026-04-28,3,150,341,98243,,All inclusive,"Pet walking area nearby, Pet-welcome bonus",parking,"Door width ≥ 80 cm, Accessible public areas","City view, 24/7 kitchen access, Bathroom with buthtub",Hide liked offers,0,Kids-friendly bathroom,"Indoor pool, Any pool","Sauna, Spa",Shuttle service,Coworking lounge,2,1,,manual,
100361,1260,2026-05-18 00:19:00,2026-05-18 00:22:00,Krakow,2026-06-13,2026-06-17,2,0,754,,,Breakfast,,parking,,Soundproof room,,36,,,,,,1,1,,ai,5516
100362,1394,2026-01-14 20:40:00,2026-01-14 21:03:00,Berlin,2026-01-31,2026-02-05,4,0,274,,Early check-in,,,,Accessible bed height,"Real double bed (not 2 twins pushed together), Pillow menu, Game room/arcade",Hide disliked rooms,0,Child-friendly menu,"Any pool, Rooftop pool","Sauna, Spa",Shuttle service,Coworking lounge,4,1,,manual,
100363,1360,2026-02-22 00:23:00,2026-02-22 00:24:00,Gdansk,2026-03-08,2026-03-11,3,50,470,96578,,,,,,Beachfront,,0,"Family-friendly,Playground or Playroom",,,,,3,8,,ai,8458
100364,1042,2026-04-04 11:17:00,2026-04-04 11:39:00,Wroclaw,2026-04-28,2026-05-03,2,150,652,97134,Late check-out,,Cats allowed,parking,Step-free access,"Game room/arcade, Terrace/Patio",,23,Child-friendly menu,"Any pool, Indoor pool","Spa, Gym, Sauna",Shuttle service,Coworking lounge,1,3,,manual,
100365,1072,2026-01-13 18:40:00,2026-01-13 18:44:00,Wroclaw,2026-01-22,2026-01-26,4,50,150,77957,,,,parking,,Kitchen,,71,,,,Shuttle service,,1,2,,ai,5078
100366,1083,2026-05-12 05:08:00,,Krakow,2026-05-17,2026-05-21,4,100,471,,,Breakfast,,parking,Step-free access,Soundproof room,,28,,,,,,2,9,,ai,7569
100367,1323,2026-01-09 01:44:00,,Warsaw,2026-01-25,2026-01-30,4,150,619,,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",Hide liked offers,0,,,,,,5,9,,ai,7564
100368,1404,2026-03-28 06:17:00,2026-03-28 06:32:00,Prague,2026-04-24,2026-05-01,4,50,362,,"Late check-out, Early check-in",,"All pets allowed, Muzzle not required",parking,,"Currency exchange, Beachfront, Minibar","Hide disliked rooms, Hide no reacted offers",0,,"Heated pool, Rooftop pool, Outdoor pool",Sauna,,,5,4,"Multilingual staff, Boutique hotel, Historical building",manual,
100369,1283,2026-02-21 05:26:00,2026-02-21 05:29:00,Krakow,2026-03-01,2026-03-06,1,100,461,,,Breakfast,Up to 15kg pet allowed,parking,,Soundproof room,,71,,,,,,3,5,,ai,6609
100370,1301,2026-04-30 00:50:00,2026-04-30 01:10:00,Gdansk,2026-05-29,2026-06-03,3,150,629,95039,"Free cancellation, Early check-in, Late check-out",All inclusive,"Pet walking area nearby, Allows 3 pets, Pets allowed in public areas",parking,,"Hair salon, Garden",,0,"Playground or Playroom, Babysitting, Kids-friendly bathroom",,"Gym, Sauna",Shuttle service,,5,8,"Multilingual staff, English-speaking staff, Design hotel",manual,
100371,1448,2026-03-23 02:56:00,2026-03-23 02:58:00,Warsaw,2026-03-27,2026-04-03,1,100,802,81188,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,0,,Indoor pool,,,,3,4,,ai,5179
100372,1146,2026-02-11 12:54:00,2026-02-11 12:59:00,Warsaw,2026-02-21,2026-02-26,1,1912,2000,95206,,,,,,,,0,,Any pool,"Gym,Spa",,,5,9,Multilingual staff,ai,7003
100373,1172,2026-01-18 13:03:00,,Warsaw,2026-02-12,2026-02-17,1,1907,2000,,,,,,,,,67,,Any pool,"Gym,Spa",,,5,9,,ai,7224
100374,1135,2026-02-07 22:34:00,2026-02-07 22:42:00,Paris,2026-03-04,2026-03-06,4,100,739,,"Late check-out, Free cancellation",Lunch,Pet-welcome bonus,,"Step-free access, Door width ≥ 80 cm, Spacious room layout","Daily housekeeping, Sun loungers","Hide no reacted offers, Hide disliked rooms",0,,,"Gym, Sauna",,,2,1,,manual,
100375,1056,2026-02-26 03:16:00,,Gdansk,2026-03-02,2026-03-08,4,100,633,,"Early check-in, Late check-out",,"Unattended pets allowed, No pet vaccination required",parking,,,Hide liked offers,0,"Child-friendly menu, TV for kids","Any pool, Indoor pool, Outdoor pool","Spa, Sauna, Gym",Shuttle service,,2,2,,manual,
100376,1213,2026-03-05 08:27:00,2026-03-05 08:50:00,Gdansk,2026-03-19,2026-03-26,4,150,660,,,All meals,"Up to 20kg pet allowed, Muzzle not required, In-room pet station",,Accessible bathroom,,,57,Family-friendly,,"Gym, Spa",Shuttle service,Coworking lounge,5,5,"Dutch-speaking staff, Historical building, English-speaking staff",manual,
100377,1340,2026-01-31 04:09:00,2026-01-31 04:11:00,Wroclaw,2026-02-11,2026-02-14,5,72,150,90407,,,,,,Kitchen,,45,Safe balcony,,,,,1,9,,ai,6810
100378,1456,2026-02-13 01:48:00,2026-02-13 01:53:00,Gdansk,2026-03-13,2026-03-16,3,50,592,83247,,,Pets allowed in public areas,,,Beachfront,,95,"Family-friendly,Playground or Playroom",,,,,5,5,,ai,7735
100379,1032,2026-02-10 09:50:00,2026-02-10 09:55:00,Berlin,2026-02-14,2026-02-16,4,150,448,90947,Free cancellation,"All meals, Lunch, Dinner","Unattended pets allowed, Allows 3 pets, Pets welcome in the restaurant",parking,,"Water park access, Bathroom with rain shower",,13,"Child-friendly menu, Family-friendly, TV for kids","Any pool, Heated pool","Gym, Spa",Shuttle service,Coworking lounge,3,7,Historical building,manual,
100380,1201,2026-01-17 20:24:00,2026-01-17 20:26:00,Wroclaw,2026-02-06,2026-02-08,4,71,150,,,,Pet walking area nearby,parking,,Kitchen,Hide no reacted offers,57,,,,,,4,5,,ai,6271
100381,1286,2026-04-18 20:31:00,2026-04-18 20:46:00,Wroclaw,2026-04-28,2026-05-01,4,150,784,,,"All inclusive, All meals, Breakfast","Pets allowed in public areas, Unattended pets allowed",parking,"Hard flooring, Accessible bed height",Yoga area,"Hide liked offers, Hide no reacted offers, Hide disliked rooms",39,"Child-friendly menu, Babysitting",,"Spa, Gym",,,1,1,,manual,
100382,1454,2026-03-05 16:29:00,2026-03-05 16:44:00,Gdansk,2026-03-18,2026-03-21,1,100,652,,"Free cancellation, Late check-out","All meals, Breakfast",,parking,"Accessible bathroom, Accessible room, Accessible bed height","Concierge services, Room size 30m2 +",,0,"Playground or Playroom, Babysitting","Heated pool, Indoor pool","Sauna, Gym",Shuttle service,Coworking lounge,1,2,,manual,
100383,1383,2026-04-19 23:02:00,,Gdansk,2026-05-04,2026-05-06,1,150,726,,,,,,,Beachfront,,0,"Family-friendly,Playground or Playroom",,,,,1,1,,ai,6339
100384,1247,2026-03-31 13:11:00,2026-03-31 13:33:00,Wroclaw,2026-04-25,2026-05-01,4,0,415,,"Free cancellation, Late check-out","Lunch, Breakfast","Up to 10kg pet allowed, Additional pet services",,"Accessible room, Door width ≥ 80 cm","Bike rental/services, Beach/pool towels","Hide no reacted offers, Hide liked offers, Hide disliked rooms",0,Babysitting,Outdoor pool,Gym,,Coworking lounge,1,3,,manual,
100385,1471,2026-01-08 23:05:00,,Prague,2026-01-26,2026-02-02,1,0,474,,Free cancellation,All inclusive,"In-room pet station, Allows 3 pets",,"Spacious room layout, Wheelchair-accessible elevator, Accessible bed height",Blackout curtains,,0,,"Indoor pool, Heated pool","Spa, Sauna, Gym",,Coworking lounge,1,5,Multilingual staff,manual,
100386,1104,2026-05-12 14:48:00,2026-05-12 14:50:00,Wroclaw,2026-05-20,2026-05-23,5,91,150,84646,,,,,,Kitchen,,0,,,Gym,Shuttle service,,3,1,,ai,8956
100387,1041,2026-03-12 05:52:00,2026-03-12 05:54:00,Warsaw,2026-03-22,2026-03-25,3,100,378,,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,0,Playground or Playroom,Heated pool,,,,3,9,,ai,7454
100388,1489,2026-02-09 14:15:00,2026-02-09 14:20:00,Warsaw,2026-02-24,2026-02-26,1,0,263,89538,Late check-out,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,24,,,,,,4,3,,ai,7920
100389,1218,2026-01-25 14:42:00,2026-01-25 14:50:00,Warsaw,2026-02-01,2026-02-06,2,150,917,,"Early check-in, Late check-out, Free cancellation",,"Up to 20kg pet allowed, Pet walking area nearby",parking,,,,0,,Indoor pool,"Spa, Gym",,,2,2,"Multilingual staff, Boutique hotel, English-speaking staff",manual,
100390,1488,2026-02-24 16:51:00,2026-02-24 17:09:00,Berlin,2026-03-14,2026-03-21,1,100,591,,,,"Up to 15kg pet allowed, Additional pet services, No pet vaccination required",parking,"Accessible property, Accessible room","Mountain view, 24-hour security, Terrace/Patio","Hide liked offers, Hide disliked rooms",0,,,,,Coworking lounge,5,3,,manual,
100391,1384,2026-03-03 00:30:00,2026-03-03 00:38:00,Wroclaw,2026-03-11,2026-03-15,1,100,362,,Early check-in,"Lunch, All meals",,parking,,,,0,"Playground or Playroom, Kids-friendly bathroom, Babysitting",,"Spa, Sauna, Gym",Shuttle service,Coworking lounge,1,1,"Dutch-speaking staff, Boutique hotel, Design hotel",manual,
100392,1485,2026-02-09 12:25:00,2026-02-09 12:28:00,Warsaw,2026-03-02,2026-03-09,3,1936,2000,,Early check-in,All inclusive,,parking,,,,66,,Any pool,"Gym,Spa",,Coworking lounge,5,9,Historical building,ai,7180
100393,1264,2026-02-04 20:11:00,,Wroclaw,2026-02-09,2026-02-12,5,79,150,,Free cancellation,,,,,Kitchen,,84,,,,,,1,1,,ai,6858
100394,1169,2026-02-12 12:37:00,2026-02-12 12:51:00,Warsaw,2026-03-06,2026-03-10,3,50,646,,"Late check-out, Free cancellation, Early check-in",Dinner,"No pet deposit, Additional pet services",parking,"Accessible public areas, Accessible bed height, Door width ≥ 80 cm","Microwave, Terrace/Patio",,0,"Playground or Playroom, Safe balcony, Babysitting",,,Shuttle service,Coworking lounge,1,1,,manual,
100395,1351,2026-02-15 10:34:00,2026-02-15 10:38:00,Gdansk,2026-03-13,2026-03-16,4,150,899,,,,,,,Beachfront,,96,"Family-friendly,Playground or Playroom",,,Shuttle service,,1,1,,ai,6378
100396,1183,2026-02-23 14:57:00,,Gdansk,2026-03-13,2026-03-15,1,0,576,,,,,,,Beachfront,,68,"Family-friendly,Playground or Playroom",,,,,3,1,,ai,5848
100397,1129,2026-05-04 00:25:00,2026-05-04 00:30:00,Warsaw,2026-05-26,2026-06-02,2,50,320,,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,0,,,,,Coworking lounge,5,5,Design hotel,ai,6322
100398,1048,2026-03-26 13:10:00,2026-03-26 13:30:00,Paris,2026-04-07,2026-04-08,2,150,682,,"Late check-out, Free cancellation, Early check-in",,"Up to 15kg pet allowed, Pet fee less than €20 per night, Toys for pets",parking,,Indoor fireplace,,56,,"Rooftop pool, Outdoor pool",Spa,,Coworking lounge,3,1,,manual,
100399,1368,2026-03-11 01:52:00,2026-03-11 01:57:00,Warsaw,2026-04-06,2026-04-13,2,0,344,93799,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,80,,,,Shuttle service,,1,4,,ai,8741
100400,1091,2026-05-13 01:22:00,2026-05-13 01:24:00,Krakow,2026-05-31,2026-06-05,4,150,714,84874,,Breakfast,,parking,,Soundproof room,,0,,,,,,2,1,,ai,7559
100401,1450,2026-04-06 17:29:00,2026-04-06 17:39:00,Prague,2026-04-23,2026-04-26,2,0,724,,"Free cancellation, Late check-out, Early check-in",,,parking,,Double (full) bed 131-150cm width,"Hide liked offers, Hide no reacted offers, Hide disliked rooms",0,"Babysitting, Family-friendly",,Sauna,Shuttle service,Coworking lounge,4,2,"English-speaking staff, Historical building",manual,
100402,1071,2026-03-28 01:05:00,2026-03-28 01:13:00,Gdansk,2026-04-27,2026-04-29,3,0,528,,,"All inclusive, Lunch, All meals","Additional pet services, Up to 10kg pet allowed",,"Wheelchair-accessible elevator, Accessible bed height, Accessible public areas","24/7 kitchen access, Soundproof room","Hide disliked rooms, Hide liked offers",0,"Safe balcony, TV for kids, Kids-friendly bathroom","Any pool, Heated pool",,Shuttle service,,1,8,,manual,
100403,1066,2026-02-24 07:28:00,2026-02-24 07:33:00,Warsaw,2026-03-06,2026-03-13,2,50,239,,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,17,,,,,,1,7,,ai,8699
100404,1374,2026-05-15 10:41:00,2026-05-15 10:46:00,Krakow,2026-06-09,2026-06-14,3,100,615,97280,,Breakfast,,parking,,Soundproof room,Hide no reacted offers,0,,,,Shuttle service,,5,2,Boutique hotel,ai,5897
100405,1273,2026-05-01 11:03:00,,Gdansk,2026-05-07,2026-05-12,1,50,720,,,,,,,Beachfront,,0,"Family-friendly,Playground or Playroom",,,,,1,7,,ai,6764
100406,1426,2026-03-12 02:08:00,,Wroclaw,2026-03-19,2026-03-23,5,97,150,,,,Dogs allowed,,,Kitchen,,0,,,,,,3,7,,ai,6523
100407,1262,2026-05-19 04:23:00,2026-05-19 04:47:00,Gdansk,2026-06-18,2026-06-23,4,0,161,,,,,parking,Accessible property,,"Hide no reacted offers, Hide disliked rooms, Hide liked offers",32,"Babysitting, Entertainment for kids, TV for kids","Any pool, Rooftop pool",,,Coworking lounge,4,3,"Historical building, English-speaking staff, Boutique hotel",manual,
100408,1271,2026-04-04 21:52:00,2026-04-04 22:11:00,Gdansk,2026-04-19,2026-04-22,4,100,260,,"Early check-in, Free cancellation",,"Allows 3 pets, Pets allowed in public areas",,,"Table tennis, Extra bed available",,30,,Heated pool,"Sauna, Gym",,,1,5,"Historical building, Design hotel, English-speaking staff",manual,
100409,1394,2026-03-30 14:39:00,,Wroclaw,2026-04-15,2026-04-16,3,50,838,,"Early check-in, Free cancellation","All meals, Dinner",Towels for pets,,,,"Hide no reacted offers, Hide disliked rooms, Hide liked offers",19,Entertainment for kids,"Heated pool, Indoor pool","Gym, Sauna",Shuttle service,Coworking lounge,1,3,,manual,
100410,1000,2026-03-13 03:32:00,2026-03-13 03:57:00,Wroclaw,2026-04-08,2026-04-09,2,150,779,,Free cancellation,,,parking,,"Water sports facilities, 24-hour security","Hide disliked rooms, Hide no reacted offers",63,,,,Shuttle service,Coworking lounge,4,3,Boutique hotel,manual,
100411,1413,2026-05-10 18:11:00,,Wroclaw,2026-05-20,2026-05-22,4,56,150,,,,,,,Kitchen,,0,,,Gym,,,4,1,,ai,8628
100412,1492,2026-03-04 21:05:00,2026-03-04 21:06:00,Gdansk,2026-03-29,2026-04-02,4,150,422,76335,,Breakfast,,,,Beachfront,,57,"Family-friendly,Playground or Playroom",,,,,2,1,,ai,8291
100413,1043,2026-01-21 14:53:00,2026-01-21 14:55:00,Gdansk,2026-02-15,2026-02-22,2,0,153,98142,,,,,,Beachfront,,18,"Family-friendly,Playground or Playroom",,,,,2,10,,ai,6209
100414,1467,2026-03-09 03:04:00,,Warsaw,2026-04-03,2026-04-06,1,150,526,,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,17,Child-friendly menu,,,,,1,3,,ai,7459
100415,1479,2026-03-30 01:55:00,,Krakow,2026-04-12,2026-04-15,3,0,518,,,Breakfast,,parking,Accessible room,Soundproof room,,0,,,Gym,,,1,1,,ai,6314
100416,1432,2026-01-08 18:39:00,2026-01-08 18:44:00,Warsaw,2026-01-30,2026-02-04,1,0,378,,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,55,,,,,,1,1,,ai,7613
100417,1093,2026-02-24 14:44:00,2026-02-24 14:46:00,Warsaw,2026-02-28,2026-03-01,2,1915,2000,,,,,,,,,80,,Any pool,"Gym,Spa",,,5,9,,ai,5876
100418,1092,2026-02-03 17:02:00,2026-02-03 17:18:00,Wroclaw,2026-02-10,2026-02-12,3,50,481,,,,,parking,"Accessible bed height, Spacious room layout, Hard flooring","Bedside reading lights, Game room/arcade","Hide no reacted offers, Hide disliked rooms, Hide liked offers",15,,,,,Coworking lounge,4,7,,manual,
100419,1410,2026-03-11 17:38:00,2026-03-11 17:42:00,Wroclaw,2026-03-29,2026-04-01,5,95,150,,,,,,,Kitchen,,61,,,,,,3,9,,ai,6012
100420,1231,2026-01-15 02:16:00,2026-01-15 02:24:00,Wroclaw,2026-01-26,2026-01-29,3,150,392,,Early check-in,,"Up to 10kg pet allowed, No pet deposit, Unattended pets allowed",parking,Wheelchair-accessible elevator,,"Hide no reacted offers, Hide disliked rooms, Hide liked offers",15,,Rooftop pool,,,,1,5,,manual,
100421,1057,2026-01-02 16:08:00,2026-01-02 16:13:00,Wroclaw,2026-01-19,2026-01-25,3,78,150,86567,,,Unattended pets allowed,,,Kitchen,,19,,Indoor pool,,,,1,1,English-speaking staff,ai,6549
100422,1096,2026-01-03 22:21:00,2026-01-03 22:22:00,Gdansk,2026-01-26,2026-02-01,2,0,653,,,,,,,Beachfront,,0,"Family-friendly,Playground or Playroom",,Sauna,,,1,8,,ai,6900
100423,1347,2026-01-03 10:13:00,,Paris,2026-01-08,2026-01-11,2,0,538,,Late check-out,"Breakfast, All inclusive","Up to 10kg pet allowed, Pet-welcome bonus",,,"On-site medical assistance, Hair salon",,67,"Kids-friendly bathroom, Playground or Playroom, Entertainment for kids","Indoor pool, Heated pool","Sauna, Spa",,,3,1,,manual,
100424,1340,2026-02-04 21:45:00,2026-02-04 21:47:00,Warsaw,2026-02-15,2026-02-16,4,1911,2000,94967,Late check-out,,,,,,,0,,Any pool,"Gym,Spa",,Coworking lounge,5,9,Multilingual staff,ai,6504
100425,1355,2026-01-02 03:06:00,2026-01-02 03:22:00,Warsaw,2026-01-11,2026-01-16,1,100,677,,"Late check-out, Early check-in",,"Towels for pets, All pets allowed",,"Accessible public areas, Door width ≥ 80 cm",,Hide liked offers,29,TV for kids,"Any pool, Rooftop pool, Indoor pool",Spa,Shuttle service,,1,5,,manual,
100426,1486,2026-02-10 17:30:00,2026-02-10 17:45:00,Berlin,2026-03-04,2026-03-10,4,0,438,,"Early check-in, Free cancellation",,,parking,,"Table tennis, Single (twin) bed 80-130cm width",Hide liked offers,0,,Indoor pool,"Gym, Spa",Shuttle service,Coworking lounge,5,3,"English-speaking staff, Historical building, Multilingual staff",manual,
100427,1276,2026-05-18 22:42:00,,Krakow,2026-06-10,2026-06-11,2,50,602,,,Breakfast,,parking,,Soundproof room,,0,,,,,,4,1,,ai,6791
100428,1004,2026-01-28 05:04:00,,Wroclaw,2026-01-31,2026-02-05,2,100,424,,"Early check-in, Late check-out, Free cancellation",Dinner,,parking,"Accessible public areas, Step-free access",,"Hide no reacted offers, Hide liked offers, Hide disliked rooms",0,,"Indoor pool, Heated pool, Rooftop pool",,,,2,3,English-speaking staff,manual,
100429,1080,2026-03-06 10:08:00,2026-03-06 10:13:00,Warsaw,2026-03-13,2026-03-19,3,100,675,92831,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,16,,,,,,2,1,,ai,8951
